[12.158, 16.343, 129.963, 89.589, -4.943, -59.527]
[12.122, 16.320, 129.964, 89.594, -4.930, -59.527]
[12.086, 16.297, 129.966, 89.598, -4.916, -59.527]
[12.051, 16.274, 129.967, 89.602, -4.903, -59.527]
[12.015, 16.251, 129.968, 89.607, -4.890, -59.527]
[11.979, 16.228, 129.969, 89.611, -4.877, -59.527]
[11.944, 16.205, 129.971, 89.616, -4.864, -59.527]
[11.908, 16.182, 129.972, 89.620, -4.851, -59.527]
[11.861, 16.153, 129.973, 89.612, -4.837, -59.372]
[11.825, 16.130, 129.975, 89.616, -4.824, -59.372]
[11.790, 16.106, 129.976, 89.620, -4.811, -59.372]
[11.754, 16.083, 129.977, 89.624, -4.798, -59.372]
[11.719, 16.060, 129.979, 89.629, -4.785, -59.372]
[11.683, 16.037, 129.980, 89.633, -4.772, -59.372]
[11.647, 16.014, 129.981, 89.637, -4.759, -59.372]
[11.612, 15.991, 129.982, 89.642, -4.746, -59.372]
[11.576, 15.968, 129.984, 89.646, -4.733, -59.372]
[11.541, 15.945, 129.985, 89.650, -4.720, -59.372]
[11.505, 15.922, 129.986, 89.655, -4.707, -59.372]
[11.470, 15.899, 129.987, 89.659, -4.694, -59.372]
[11.434, 15.876, 129.989, 89.663, -4.681, -59.372]
[11.399, 15.853, 129.990, 89.667, -4.669, -59.372]
[11.363, 15.830, 129.991, 89.672, -4.656, -59.372]
[11.328, 15.807, 129.993, 89.676, -4.643, -59.372]
[11.292, 15.784, 129.994, 89.680, -4.630, -59.372]
[11.256, 15.761, 129.995, 89.685, -4.617, -59.372]
[11.221, 15.738, 129.996, 89.689, -4.604, -59.372]
[11.185, 15.715, 129.998, 89.693, -4.591, -59.372]
[11.150, 15.692, 129.999, 89.698, -4.578, -59.372]
[11.114, 15.669, 130.000, 89.702, -4.565, -59.372]
[11.079, 15.646, 130.002, 89.706, -4.552, -59.372]
[11.043, 15.623, 130.003, 89.711, -4.539, -59.372]
[11.008, 15.600, 130.004, 89.715, -4.526, -59.372]
[10.972, 15.577, 130.005, 89.719, -4.513, -59.372]
[10.936, 15.554, 130.007, 89.723, -4.500, -59.372]
[10.901, 15.531, 130.008, 89.728, -4.487, -59.372]
[10.865, 15.508, 130.009, 89.732, -4.474, -59.372]
[10.830, 15.485, 130.010, 89.736, -4.461, -59.372]
[10.794, 15.462, 130.012, 89.741, -4.448, -59.372]
[10.759, 15.439, 130.013, 89.745, -4.436, -59.372]
[10.723, 15.416, 130.014, 89.749, -4.423, -59.372]
[10.688, 15.392, 130.015, 89.754, -4.410, -59.372]
[10.652, 15.369, 130.017, 89.758, -4.397, -59.372]
[10.617, 15.346, 130.018, 89.762, -4.384, -59.372]
[10.581, 15.323, 130.019, 89.767, -4.371, -59.372]
